year,country,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
2007,"Netherlands",27.4,.434597,46.4,.5,40.92736,.8077347,18.99923,.4462965
2008,"Netherlands",26.87188,.4613208,46.40718,.720171,42.08958,.9272079,19.53531,.618492
2009,"Netherlands",26.34399,.4118861,46.24873,.6682466,43.03392,.7952799,19.90473,.5490173
2010,"Netherlands",25.7,.317112,46.1,.4,44.27199,.6031466,20.42422,.3555779
2011,"Netherlands",25.61858,.4698689,45.95632,1.021828,44.23837,1.145434,20.33775,.8845128
2012,"Netherlands",25.54811,.6286992,45.99525,1.401022,44.4238,1.568994,20.44714,1.220633
1960,"New Zealand",29.85103,1.928773,40.53196,4.477483,,,,
1962,"New Zealand",28.16471,1.468822,37.49512,3.405355,,,,
1963,"New Zealand",26.70805,1.162768,34.96924,2.605498,,,,
1964,"New Zealand",26.61044,1.120689,34.8814,2.485517,,,,
1965,"New Zealand",26.08866,1.006146,34.04171,2.22253,,,,
1966,"New Zealand",26.11357,1.000155,34.21252,2.188714,,,,
1967,"New Zealand",26.15297,.9929351,34.34096,2.197063,,,,
1968,"New Zealand",26.22652,.9749922,34.63125,2.181773,,,,
1969,"New Zealand",26.14514,.9750804,34.42553,2.203534,,,,
1970,"New Zealand",26.01682,.9724424,34.13058,2.224095,,,,
1971,"New Zealand",25.60383,.9766313,32.98792,2.098374,,,,
1972,"New Zealand",25.38471,1.000696,32.27787,2.094631,,,,
1973,"New Zealand",24.66105,1.240999,30.30816,1.604293,,,,
1974,"New Zealand",25.4882,1.173322,31.83042,2.197649,,,,
1975,"New Zealand",25.28786,1.282817,30.98401,1.518204,18.29412,3.980111,5.696155,1.381472
1976,"New Zealand",26.29231,1.313943,32.93698,2.465137,19.94888,4.010696,6.644665,1.702714
1977,"New Zealand",26.29224,1.284613,32.24644,1.633183,18.36077,3.984479,5.954205,1.45897
1978,"New Zealand",26.46104,1.186735,33.14128,1.663315,20.0478,3.767413,6.680245,1.460133
1979,"New Zealand",26.35446,1.004091,33.38477,1.749014,20.96688,2.524436,7.030314,1.120506
1980,"New Zealand",26.35319,.8940468,33.93617,1.654837,22.22515,3.350847,7.582975,1.423242
1981,"New Zealand",26.50763,.7642339,34.33892,1.806523,22.68191,2.760612,7.83129,1.307551
1982,"New Zealand",26.9,.118,35.07296,1.994117,23.05019,4.225419,8.168091,1.93838
1983,"New Zealand",26.55954,.4435514,35.41705,1.942188,24.81784,3.66077,8.857511,1.75158
1984,"New Zealand",26.53253,.5204154,36.19526,2.282935,26.45016,4.111749,9.662735,2.064918
1985,"New Zealand",26.55334,.4379972,36.18029,1.979934,26.42091,3.588995,9.626948,1.784535
1986,"New Zealand",26.4,.118,37.43437,1.996827,29.26455,3.657045,11.0275,1.939831
1987,"New Zealand",27.20315,.4639773,37.33227,1.737114,27.00362,2.975857,10.12911,1.552646
1988,"New Zealand",27.77145,.6734539,39.13102,1.92908,28.9007,3.014036,11.35957,1.682981
1989,"New Zealand",29.05168,.6428347,39.66454,2.28244,26.56324,3.64022,10.61286,2.014027
1990,"New Zealand",30.20704,.4448873,41.739,2.587029,27.38482,4.060937,11.53196,2.389204
1991,"New Zealand",31.6,.118,43.07158,3.2259,26.19994,5.498169,11.46062,3.172355
1992,"New Zealand",31.77939,.4849369,44.74416,3.681317,28.53564,5.464295,12.96477,3.440631
1993,"New Zealand",32.13338,.6757844,46.62673,3.965031,30.63317,5.499125,14.49335,3.678074
1994,"New Zealand",32.31754,.6870506,46.84343,3.846826,30.59303,5.277609,14.52589,3.570263
1995,"New Zealand",32.78347,.4905038,46.38276,3.643924,28.92141,5.187998,13.59928,3.411737
1996,"New Zealand",33.1,.118,46.13638,3.332004,27.87979,5.171618,13.03379,3.273365
1997,"New Zealand",33.41705,.5718352,44.16449,2.859997,24.05993,4.414239,10.74744,2.607211
1998,"New Zealand",33.59915,.8381343,46.22039,2.63406,27.12367,3.579658,12.62124,2.305089
1999,"New Zealand",33.68001,.8650844,47.75043,2.43821,29.34449,2.742685,14.07042,1.951361
2000,"New Zealand",33.76087,1.130743,49.28047,3.029265,31.29897,3.74669,15.5196,2.663644
2001,"New Zealand",33.63014,1.135773,49.18882,3.830377,31.29475,4.807076,15.55868,3.446643
2002,"New Zealand",33.2063,1.011748,48.616,3.080692,31.52698,2.969908,15.40971,2.343461
2003,"New Zealand",33.16753,1.186437,48.96369,3.269912,32.03495,4.026917,15.79616,2.888895
2004,"New Zealand",33.01939,1.220666,48.86174,4.090165,32.05344,4.924728,15.84234,3.606957
2005,"New Zealand",32.74884,1.254343,47.51482,3.143518,30.86179,3.988351,14.76597,2.728708
2006,"New Zealand",32.74157,1.228851,47.00224,2.840023,30.20972,2.712885,14.26066,2.020761
2007,"New Zealand",32.65719,1.1198,45.60464,2.433807,28.25743,3.252294,12.94745,2.043484
2008,"New Zealand",32.87561,1.057284,46.79501,2.68471,29.57917,3.50363,13.9194,2.326428
2009,"New Zealand",33.0031,1.069101,46.92872,2.850978,29.48772,3.634334,13.92562,2.441986
2010,"New Zealand",33.0575,1.009118,47.86451,3.540508,30.63273,4.520551,14.80702,3.138028
2011,"New Zealand",33.32502,1.063822,48.05272,3.555684,30.34362,4.594581,14.72771,3.179822
2012,"New Zealand",33.20775,1.058389,47.87784,4.040852,30.24196,5.123432,14.67009,3.5862
2013,"New Zealand",33.60966,1.117124,48.41432,4.37087,30.10495,5.685856,14.80466,3.940306
1993,"Nicaragua",51.20712,1.260453,54.37756,1.780536,,,,
1994,"Nicaragua",50.95525,1.125149,54.16335,1.61501,,,,
1995,"Nicaragua",50.70338,1.029655,53.94913,1.511778,,,,
1996,"Nicaragua",50.45151,.9856109,53.73492,1.483901,,,,
1997,"Nicaragua",50.19964,.9998401,53.5207,1.535486,,,,
1998,"Nicaragua",49.94777,1.07002,53.30649,1.659139,,,,
1999,"Nicaragua",50.8473,.9834008,54.06564,1.470633,,,,
2000,"Nicaragua",51.74683,1.051787,54.82478,1.471817,,,,
2001,"Nicaragua",52.64636,1.249992,55.58392,1.662288,,,,
2002,"Nicaragua",51.20306,1.134748,53.9807,1.456757,,,,
2003,"Nicaragua",49.75976,1.09015,52.37748,1.324017,,,,
2004,"Nicaragua",48.31646,1.124633,50.77426,1.286796,,,,
2005,"Nicaragua",46.87316,1.231573,49.17104,1.353,,,,
2006,"Nicaragua",45.56756,1.081651,47.90699,1.17874,,,,
2007,"Nicaragua",44.26195,.9858738,46.64294,1.065087,,,,
2008,"Nicaragua",42.95635,.9605772,45.3789,1.032257,,,,
2009,"Nicaragua",41.65074,1.011065,44.11485,1.087594,,,,
1960,"Niger",30.93487,1.648234,33.48298,2.262907,,,,
1992,"Niger",37.98569,2.211297,39.87051,2.634206,,,,
1993,"Niger",40.27965,2.022489,42.17751,2.338156,,,,
1994,"Niger",42.5736,2.418362,44.48452,2.796557,,,,
1995,"Niger",47.65677,2.948575,49.69862,3.405904,,,,
1996,"Niger",47.07381,2.766935,49.11241,3.217389,,,,
1997,"Niger",46.49086,2.609598,48.52621,3.056804,,,,
1998,"Niger",45.9079,2.481192,47.94,2.928747,,,,
1999,"Niger",45.32494,2.386391,47.3538,2.837624,,,,
2000,"Niger",44.74199,2.329303,46.7676,2.787061,,,,
2001,"Niger",44.15903,2.312722,46.18139,2.779273,,,,
2002,"Niger",43.57607,2.337509,45.59519,2.814614,,,,
2003,"Niger",42.99312,2.402386,45.00898,2.891504,,,,
2004,"Niger",42.41016,2.504237,44.42278,3.006756,,,,
2005,"Niger",43.06736,2.586189,45.14128,3.073364,,,,
2006,"Niger",40.2638,2.22058,42.21874,2.628941,,,,
2007,"Niger",37.46025,2.113343,39.2962,2.498574,,,,
2008,"Niger",34.65669,2.30089,36.37366,2.727672,,,,
1981,"Nigeria",33.05889,1.979468,36.14989,1.909358,,,,
1982,"Nigeria",33.37862,2.003802,36.45358,1.9795,,,,
1985,"Nigeria",38.23531,2.491274,40.05479,3.10804,,,,
1986,"Nigeria",39.16115,2.387983,41.05175,2.968313,,,,
1987,"Nigeria",40.08699,2.355691,42.0487,2.898568,,,,
1988,"Nigeria",41.01283,2.397269,43.04565,2.903854,,,,
1989,"Nigeria",41.93867,2.509048,44.04261,2.983771,,,,
1990,"Nigeria",42.86451,2.682266,45.03956,3.132612,,,,
1991,"Nigeria",43.79035,2.905955,46.03651,3.34118,,,,
1992,"Nigeria",44.71619,3.169449,47.03347,3.599105,,,,
1993,"Nigeria",46.04446,2.897901,48.32969,3.212432,,,,
1994,"Nigeria",47.37273,2.799465,49.62592,3.028714,,,,
1995,"Nigeria",48.70099,2.891873,50.92215,3.084434,,,,
1996,"Nigeria",50.02926,3.158419,52.21838,3.367726,,,,
1997,"Nigeria",50.125,3.092542,52.5946,3.474805,,,,
1998,"Nigeria",48.99479,2.836185,51.40585,3.176272,,,,
1999,"Nigeria",47.86457,2.646923,50.2171,2.953187,,,,
2000,"Nigeria",46.73435,2.5398,49.02835,2.823488,,,,
2001,"Nigeria",45.60413,2.525292,47.8396,2.800183,,,,
2002,"Nigeria",44.47392,2.604946,46.65085,2.885851,,,,
2003,"Nigeria",43.3437,2.770653,45.4621,3.071386,,,,
2004,"Nigeria",42.69324,2.688902,44.84666,2.982866,,,,
2005,"Nigeria",43.29181,2.454652,45.4171,2.744742,,,,
2006,"Nigeria",43.89038,2.310108,45.98753,2.622676,,,,
2007,"Nigeria",44.48894,2.272453,46.55797,2.63286,,,,
2008,"Nigeria",45.08751,2.346837,47.12841,2.773836,,,,
2009,"Nigeria",45.68607,2.523371,47.69884,3.027389,,,,
2010,"Nigeria",44.75289,2.52491,46.68775,2.874042,,,,
2011,"Nigeria",43.47353,2.391471,45.32605,2.898184,,,,
1960,"Norway",22.62201,1.038668,39.23104,2.303557,,,,
1961,"Norway",21.81275,.9838375,37.68756,2.073625,,,,
1962,"Norway",21.63816,.9652104,37.27571,2.096346,,,,
1963,"Norway",20.26634,1.039824,34.79548,1.656581,,,,
1964,"Norway",21.46584,.9705392,36.25621,2.12562,,,,
1965,"Norway",21.79654,.9499711,36.32891,2.111201,,,,
1966,"Norway",22.44435,.9616518,36.87288,2.231676,,,,
1967,"Norway",22.66499,.949687,36.95301,2.238887,,,,
1968,"Norway",22.70659,.9281386,36.84528,2.148001,,,,
1969,"Norway",22.63169,.9705357,36.65246,2.205963,,,,
1970,"Norway",22.3413,1.006023,36.293,2.221544,,,,
1971,"Norway",23.45918,1.051623,37.84029,2.257258,,,,
1972,"Norway",24.21367,1.035532,39.13334,2.24054,,,,
1973,"Norway",25.71822,1.189996,41.83905,2.432366,,,,
1974,"Norway",24.44209,.9594534,39.82076,2.123044,,,,
1975,"Norway",23.87998,.9239021,39.12503,2.065946,38.89872,1.815977,15.24505,1.389884
1976,"Norway",23.22769,1.10586,37.72224,2.27134,38.29045,3.37066,14.49454,1.949634
1977,"Norway",22.95777,.8061033,37.86088,1.809267,39.30646,1.729688,14.90311,1.25174
1978,"Norway",22.78495,.8062997,37.6139,1.769262,39.36964,1.754034,14.82896,1.232103
1979,"Norway",22.4,.254186,37.3,.4,39.94885,.6673657,14.9115,.3539075
1980,"Norway",22.21353,.7441178,36.28708,1.621473,38.73319,1.71586,14.07355,1.136909
1981,"Norway",22.00463,.7336454,35.47504,1.632501,37.91465,1.790327,13.47041,1.151979
1982,"Norway",21.11232,.6353426,33.531,1.104624,36.99914,1.994331,12.41868,.9601322
1983,"Norway",22.03865,.6864969,34.96886,1.473122,36.92887,1.672527,12.93021,1.030115
1984,"Norway",22.2325,.5942688,35.20517,1.039916,36.81712,1.838064,12.97267,.9222718
1985,"Norway",22.63151,.4156943,35.74359,.7418594,36.66915,1.214607,13.11209,.6317025
1986,"Norway",23.4,.287366,36.3,.5,35.53791,.838093,12.911,.4315526
1987,"Norway",22.94096,.2822197,36.7016,.5086737,37.48648,.8326768,13.76064,.4452257
1988,"Norway",22.93318,.3064483,37.23706,.5318714,38.40668,.8296509,14.30389,.4523229
1989,"Norway",23.21242,.3301766,38.30342,.5557441,39.39244,.8450401,15.091,.472883
1990,"Norway",23.25569,.3318327,38.87867,.4919038,40.17984,.8058008,15.62299,.4328929
1991,"Norway",23.1,.412221,39.2,.5,41.09691,.9156269,16.13271,.4583454
1992,"Norway",23.55013,.3267858,40.30363,.5189497,41.56363,.7938744,16.75351,.4595041
1993,"Norway",23.76771,.3238593,40.99617,.6070807,42.01754,.8385574,17.22846,.5310219
1994,"Norway",24.02863,.3075669,41.69188,.5261133,42.36194,.7101765,17.66326,.4469377
1995,"Norway",23.9,.321604,42.1,.4,43.20316,.671259,18.19526,.3582636
1996,"Norway",23.82127,.2994618,41.4539,.488363,42.53186,.6949385,17.63262,.4236451
1997,"Norway",23.38311,.3322102,40.58545,.5764583,42.37971,.8172896,17.20234,.4998504
1998,"Norway",23.36722,.3314012,40.35363,.5632491,42.08829,.8180175,16.98641,.4921077
1999,"Norway",23.64557,.3153947,40.65273,.4728262,41.83204,.7191427,17.00717,.4108624
2000,"Norway",25,.375559,42.4,.4,41.04198,.7712529,17.41224,.3944616
2001,"Norway",23.84269,.3124822,41.05824,.4128593,41.92723,.7157925,17.21555,.3870105
2002,"Norway",23.8301,.3171448,41.29608,.4674036,42.29184,.6884239,17.46598,.3987829
2003,"Norway",24.55625,.3053523,42.87934,.4174342,42.72991,.6372083,18.32309,.3677425
2004,"Norway",25.6,.330982,45.3,.3,43.48759,.6409383,19.70548,.3225539
2005,"Norway",25.31652,.2766213,44.792,.4019961,43.47808,.5652626,19.47547,.3532329
2006,"Norway",24.93178,.1962333,44.43474,.325296,43.8899,.4207058,19.50296,.2802767
2007,"Norway",24.4,.0590592,43.8,.1,44.283,.1298708,19.39811,.0848855
2008,"Norway",24.40331,.1596636,44.11215,.3095722,44.67754,.3656395,19.70884,.263109
2009,"Norway",24.34008,.1509846,44.32658,.2810254,45.08818,.327448,19.9865,.2350705
2010,"Norway",24.3,.0621915,44.6,.1,45.50797,.1319162,20.29659,.0876852
2011,"Norway",24.31228,.4111508,44.75432,.8658953,45.66478,.9859117,20.44204,.7473878
2012,"Norway",24.32842,.6638439,44.89485,1.462312,45.77756,1.617619,20.56643,1.257139
1963,"Pakistan",34.73128,2.352939,38.18276,2.433983,,,,
1964,"Pakistan",35.07751,2.291327,38.51889,2.345904,,,,
1965,"Pakistan",34.21339,2.186203,37.58513,2.363623,,,,
1966,"Pakistan",33.63501,2.098278,36.83692,2.449038,,,,
1967,"Pakistan",32.80939,2.039049,35.68745,2.506581,,,,
1968,"Pakistan",32.20617,1.898368,34.8147,2.505105,,,,
1969,"Pakistan",31.71892,1.819017,33.88273,2.617698,,,,
1970,"Pakistan",31.55336,1.76957,33.78492,2.585096,,,,
1971,"Pakistan",31.91106,1.829889,34.14109,2.612142,,,,
1972,"Pakistan",31.88537,1.864674,34.29456,2.493097,,,,
1973,"Pakistan",31.89497,1.960788,34.41468,2.653713,,,,
1974,"Pakistan",31.72317,2.122814,34.39526,2.84958,,,,
1975,"Pakistan",31.82145,2.111551,34.48632,2.904694,,,,
1976,"Pakistan",31.99064,2.101696,34.64186,2.877089,,,,
1977,"Pakistan",32.52271,2.024746,34.99104,2.776124,,,,
1978,"Pakistan",32.9109,1.95317,35.29716,2.64431,,,,
1979,"Pakistan",33.45723,2.370591,35.76464,3.232306,,,,
1980,"Pakistan",33.34285,1.929397,35.62068,2.55181,,,,
1981,"Pakistan",33.39494,1.939525,35.6831,2.547617,,,,
1982,"Pakistan",33.39279,1.953357,35.65483,2.533348,,,,
1983,"Pakistan",33.48698,1.860848,35.75298,2.44008,,,,
1984,"Pakistan",33.51363,1.755114,35.72982,2.3241,,,,
1985,"Pakistan",33.71534,1.76514,35.90766,2.606344,,,,
1986,"Pakistan",33.50368,1.782498,35.59793,2.500733,,,,
1987,"Pakistan",33.37486,1.626567,35.49008,2.309024,,,,
1988,"Pakistan",33.26879,1.757451,35.29783,2.288803,,,,
1989,"Pakistan",32.89661,1.54597,34.67223,2.02785,,,,
1990,"Pakistan",32.44247,1.802009,34.10326,2.077941,,,,
1991,"Pakistan",32.57217,1.826255,33.94988,2.015489,,,,
1992,"Pakistan",32.00481,1.817814,33.42467,2.05052,,,,
1993,"Pakistan",32.87997,1.963544,34.17563,2.194103,,,,
1994,"Pakistan",32.05447,1.709816,33.3708,1.902417,,,,
1995,"Pakistan",31.22897,1.653358,32.56596,1.843588,,,,
1996,"Pakistan",30.40347,1.812697,31.76112,2.037886,,,,
1997,"Pakistan",29.81265,1.747329,31.09865,1.963159,,,,
1998,"Pakistan",31.30556,1.79108,32.6881,2.082668,,,,
1999,"Pakistan",30.82883,1.590878,33.16245,1.847801,,,,
2000,"Pakistan",30.3521,1.608298,33.6368,1.84496,,,,
2001,"Pakistan",29.87537,1.837159,34.11116,2.075099,,,,
2002,"Pakistan",30.77654,1.710575,36.66133,2.039407,,,,
2003,"Pakistan",31.23496,1.544107,36.90079,1.733861,,,,
2004,"Pakistan",31.69338,1.854917,37.14026,1.985818,,,,
2005,"Pakistan",31.83045,1.870031,36.73009,1.967329,,,,
2006,"Pakistan",31.47995,1.593174,35.71653,1.875445,,,,
2007,"Pakistan",31.24265,1.89809,35.05622,2.067005,,,,
2008,"Pakistan",33.13009,1.815749,36.54302,1.938773,,,,
2009,"Pakistan",35.01752,1.910781,38.02982,1.976087,,,,
2010,"Pakistan",36.90495,2.159901,39.51662,2.170426,,,,
2011,"Pakistan",38.79239,2.517777,41.00342,2.485221,,,,
1963,"Panama",46.53435,3.509539,49.3575,3.73664,,,,
1964,"Panama",46.45397,3.382929,49.27091,3.65404,,,,
1965,"Panama",47.16945,3.272624,49.94284,3.458551,,,,
1966,"Panama",47.82415,3.23237,50.50742,3.435964,,,,
1967,"Panama",49.2122,2.963097,51.72035,3.130262,,,,
1968,"Panama",50.5394,2.720494,52.8868,2.959485,,,,
1969,"Panama",51.29139,2.167116,53.34912,2.772011,,,,
1970,"Panama",54.11102,2.267511,56.1593,3.027323,,,,
1971,"Panama",50.78647,2.895504,53.05494,3.170425,,,,
1972,"Panama",49.64854,3.256189,51.99597,3.440427,,,,
1973,"Panama",47.51783,3.520932,50.1526,3.668866,,,,
1974,"Panama",46.66304,3.583149,49.34189,3.714098,,,,
1975,"Panama",45.71279,3.579096,48.53291,3.74194,,,,
1976,"Panama",45.5724,3.633776,48.37878,3.749366,,,,
1977,"Panama",44.94839,3.276304,47.76011,3.436968,,,,
1978,"Panama",44.46426,2.935096,47.31467,3.089099,,,,
1979,"Panama",43.74824,1.58713,46.5292,1.973847,,,,
1980,"Panama",43.21633,1.567336,46.08395,2.104767,,,,
1981,"Panama",44.36435,2.737421,47.23727,3.011212,,,,
1982,"Panama",44.75303,3.090202,47.66831,3.364128,,,,
1983,"Panama",45.36587,3.440571,48.2548,3.667863,,,,
1984,"Panama",45.91674,3.48912,48.81478,3.663301,,,,
1985,"Panama",46.8619,3.505995,49.68066,3.663412,5.586762,4.227422,2.818758,2.142013
1986,"Panama",47.98613,3.481358,50.85578,3.610796,5.56389,4.129978,2.869641,2.138721
1987,"Panama",49.22681,3.061342,52.05929,3.256749,5.364561,3.757898,2.832478,2.004555
1988,"Panama",50.1639,2.935112,53.06557,3.06582,5.408041,3.492409,2.901673,1.899134
1989,"Panama",50.67908,.7580022,53.59054,1.425101,5.384833,2.183105,2.911458,1.230167
1990,"Panama",50.87366,2.358401,53.75232,2.473852,5.311521,2.933546,2.878661,1.620971
1991,"Panama",50.83866,.9282402,53.66132,1.640119,5.196886,2.574271,2.82266,1.447117
1992,"Panama",50.95325,2.644401,53.82599,2.683693,5.287007,3.360213,2.87274,1.84393
1993,"Panama",50.93279,2.160612,53.85551,2.364328,5.372627,3.015496,2.92272,1.677148
1994,"Panama",50.89566,1.285634,53.9052,1.622501,5.553002,1.811506,3.009547,1.027955
1995,"Panama",50.85852,.5889203,53.9549,1.159379,5.707383,1.739309,3.096374,.994585
1996,"Panama",50.90136,.4894779,53.99125,.9836655,5.702891,1.288618,3.089889,.7444259
1997,"Panama",50.9442,.5554886,54.02761,1.086458,5.67951,1.635572,3.083405,.9363356
1998,"Panama",50.67616,.6217263,53.8743,1.190559,5.903269,1.798373,3.198142,1.026119
1999,"Panama",50.62985,.6554626,53.8238,1.16243,5.903484,1.766007,3.193947,1.003235
2000,"Panama",50.61177,.6667654,53.84767,1.263202,5.971672,1.940751,3.235902,1.104246
2001,"Panama",50.87014,.677991,54.09289,1.314494,5.918921,1.918319,3.222753,1.099609
2002,"Panama",50.94589,.6151606,54.06611,1.196837,5.737724,1.802445,3.12022,1.030969
2003,"Panama",50.64952,.6167557,53.80724,1.191862,5.836413,1.741555,3.15771,.9924012
2004,"Panama",50.16713,.6188192,53.32894,1.189067,5.895737,1.787901,3.161814,1.011831
2005,"Panama",49.31475,.5991148,52.4678,1.116768,5.979282,1.728142,3.15305,.9625205
2006,"Panama",48.89504,.6863958,52.03654,1.177413,6.004592,1.827856,3.141507,1.008175
2007,"Panama",48.05714,.6935257,51.1773,1.071525,6.069688,1.750851,3.120153,.9436025
2008,"Panama",47.80495,.7673586,50.86715,1.094839,5.993212,1.798451,3.062203,.9592979
2009,"Panama",47.30035,.7203142,50.34196,1.083373,6.013524,1.816251,3.041604,.9620458
2010,"Panama",47.19193,.7404107,50.13646,1.037994,5.848047,1.758338,2.944535,.9240409
2011,"Panama",47.12495,.7212358,50.09145,1.087327,5.894343,1.772282,2.966492,.9346115
2012,"Panama",47.08002,.8035159,50.07388,1.14102,5.94936,1.883609,2.993857,.99045
1995,"Papua New Guinea",40.10429,2.272713,41.70073,2.749598,,,,
1996,"Papua New Guinea",46.78353,2.810955,48.80824,3.239587,,,,
1997,"Papua New Guinea",47.30441,2.704156,49.33678,3.136309,,,,
1998,"Papua New Guinea",47.82529,2.637598,49.86533,3.088347,,,,
1999,"Papua New Guinea",48.34617,2.614356,50.39388,3.09827,,,,
2000,"Papua New Guinea",48.86705,2.635576,50.92243,3.165534,,,,
2001,"Papua New Guinea",49.38793,2.700212,51.45097,3.286621,,,,
2002,"Papua New Guinea",49.90881,2.805262,51.97952,3.455877,,,,
2003,"Papua New Guinea",50.4297,2.946407,52.50807,3.666638,,,,
2004,"Papua New Guinea",50.95058,3.118752,53.03662,3.912201,,,,
2005,"Papua New Guinea",51.47146,3.317436,53.56517,4.186447,,,,
1990,"Paraguay",36.88313,1.160468,39.62296,1.219168,6.873416,2.84473,2.739828,1.168754
1991,"Paraguay",39.50624,1.034352,42.30394,1.175505,6.583102,2.21405,2.797696,.9769005
1992,"Paraguay",42.12936,.9382384,44.98493,1.196404,6.319283,1.870919,2.855563,.886941
1993,"Paraguay",44.75248,.8819915,47.66591,1.278701,6.078726,1.835807,2.913431,.9289649
1994,"Paraguay",47.3756,.8733481,50.3469,1.4117,5.858643,2.036768,2.971299,1.087782
1995,"Paraguay",49.99872,.9136599,53.02789,1.582671,5.656633,2.361345,3.029167,1.321948
1996,"Paraguay",50.15643,.7743502,53.44252,1.408318,6.109971,1.814143,3.286095,1.040601
1997,"Paraguay",50.31414,.8558576,53.85716,1.644465,6.517343,2.419869,3.543023,1.390167
1998,"Paraguay",50.77209,1.022178,54.78693,1.954453,7.243845,2.86107,4.014836,1.67996
1999,"Paraguay",50.21147,.7842413,53.80592,1.530829,6.62485,2.334176,3.594455,1.341489
2000,"Paraguay",50.41362,.6640596,53.72082,1.203939,6.127532,1.582263,3.3072,.9079383
2001,"Paraguay",50.61577,.7532945,53.63572,1.227485,5.597151,1.897947,3.019946,1.067808
2002,"Paraguay",50.88488,.914287,53.81617,1.427629,5.400844,2.30638,2.931295,1.294203
2003,"Paraguay",49.88752,.733912,52.88684,1.131177,5.643472,1.75938,2.99932,.9786305
2004,"Paraguay",49.27703,.7618207,52.19148,1.221469,5.550977,1.875504,2.914444,1.030912
2005,"Paraguay",48.32643,.6745898,51.22747,1.045049,5.635772,1.78376,2.901035,.9578222
2006,"Paraguay",47.8592,.6801177,50.75495,1.050037,5.67957,1.691558,2.895753,.9021147
2007,"Paraguay",47.38306,.6575404,50.09803,1.00259,5.395431,1.632149,2.714963,.8561121
2008,"Paraguay",47.2417,.6523135,49.91459,.9975069,5.330515,1.658788,2.672887,.8700934
2009,"Paraguay",47.13266,.7004577,49.6782,1.059513,5.096289,1.779944,2.545549,.9238156
2010,"Paraguay",47.40075,.72728,49.94569,1.099681,5.065522,1.854615,2.544949,.9700201
2011,"Paraguay",47.89529,.8522257,50.38435,1.267699,4.901854,2.10349,2.489053,1.106048
1961,"Peru",58.32424,4.534928,62.7126,3.585527,,,,
1971,"Peru",54.40337,3.301839,54.63285,3.362638,,,,
1981,"Peru",56.59402,3.364446,56.25735,3.534968,,,,
1982,"Peru",56.36719,3.658126,55.92267,3.774217,,,,
1984,"Peru",56.1996,3.628413,55.4394,3.741184,,,,
1985,"Peru",56.18437,3.107812,55.2626,3.401252,,,,
1986,"Peru",55.65713,2.950631,54.78889,3.08891,,,,
1987,"Peru",55.12989,3.195006,54.31518,3.259826,,,,
1988,"Peru",54.42875,2.98741,53.72473,3.155994,,,,
1989,"Peru",54.28062,2.686328,53.63084,2.913563,,,,
